,prospect_id,industry,business_size,region,offer_type,acquisition_channel,credit_score_band,years_in_business,mailer_sent_date,response_date,response_flag,acquisition_flag,mailing_cost_usd,estimated_monthly_charge_volume_usd,roi,cost_per_acquisition,prospect_value_tier,days_to_respond,year_month
46048,146048,Real Estate,Small (10-49),Northeast,0% Intro APR,Lookalike Audience,800+,1-3 yrs,2024-03-18,,0,0,1.97,0.0,-1.0,,Not Acquired,,2024-03
46049,146049,Manufacturing,Small (10-49),Midwest,0% Intro APR,Cold List,800+,3-7 yrs,2023-09-11,,0,0,1.96,0.0,-1.0,,Not Acquired,,2023-09
46050,146050,Healthcare,Micro (1-9),Southwest,Travel Miles 2x,Lookalike Audience,700-749,15+ yrs,2024-11-03,,0,0,2.17,0.0,-1.0,,Not Acquired,,2024-11
46051,146051,Education,Medium (50-249),Northeast,0% Intro APR,Lookalike Audience,700-749,3-7 yrs,2023-07-28,,0,0,1.99,0.0,-1.0,,Not Acquired,,2023-07
46052,146052,Manufacturing,Micro (1-9),Midwest,0% Intro APR,Lookalike Audience,700-749,15+ yrs,2024-07-09,,0,0,1.85,0.0,-1.0,,Not Acquired,,2024-07
46053,146053,Finance,Medium (50-249),Northeast,0% Intro APR,Cold List,800+,7-15 yrs,2024-12-30,,0,0,1.92,0.0,-1.0,,Not Acquired,,2024-12
46054,146054,Hospitality,Micro (1-9),West,Cash Back 2%,Cold List,700-749,7-15 yrs,2024-08-11,,0,0,1.78,0.0,-1.0,,Not Acquired,,2024-08
46055,146055,Retail,Small (10-49),Northeast,Travel Miles 2x,Cold List,750-799,3-7 yrs,2023-12-30,,0,0,2.22,0.0,-1.0,,Not Acquired,,2023-12
46056,146056,Finance,Small (10-49),West,No Annual Fee,Cold List,700-749,15+ yrs,2024-12-28,,0,0,1.7,0.0,-1.0,,Not Acquired,,2024-12
46057,146057,Education,Medium (50-249),Midwest,No Annual Fee,Lookalike Audience,700-749,7-15 yrs,2024-07-04,,0,0,1.67,0.0,-1.0,,Not Acquired,,2024-07
46058,146058,Logistics,Small (10-49),Southeast,0% Intro APR,Past Inquiry,700-749,3-7 yrs,2024-03-23,,0,0,1.88,0.0,-1.0,,Not Acquired,,2024-03
46059,146059,Education,Small (10-49),Southwest,Travel Miles 2x,Cold List,700-749,15+ yrs,2024-11-11,,0,0,2.33,0.0,-1.0,,Not Acquired,,2024-11
46060,146060,Manufacturing,Small (10-49),Northeast,0% Intro APR,Cold List,650-699,1-3 yrs,2023-09-14,,0,0,1.93,0.0,-1.0,,Not Acquired,,2023-09
46061,146061,Manufacturing,Medium (50-249),Northeast,Cash Back 2%,Lookalike Audience,750-799,1-3 yrs,2023-03-11,,0,0,1.73,0.0,-1.0,,Not Acquired,,2023-03
46062,146062,Real Estate,Micro (1-9),West,No Annual Fee,Past Inquiry,650-699,1-3 yrs,2024-04-20,,0,0,1.72,0.0,-1.0,,Not Acquired,,2024-04
46063,146063,Education,Small (10-49),Northeast,0% Intro APR,Cold List,700-749,7-15 yrs,2024-10-31,,0,0,1.86,0.0,-1.0,,Not Acquired,,2024-10
46064,146064,Logistics,Large (250+),Southwest,No Annual Fee,Cold List,700-749,1-3 yrs,2024-06-30,,0,0,1.63,0.0,-1.0,,Not Acquired,,2024-06
46065,146065,Technology,Small (10-49),West,Rewards Points 3x,Past Inquiry,700-749,15+ yrs,2023-05-25,,0,0,2.14,0.0,-1.0,,Not Acquired,,2023-05
46066,146066,Education,Micro (1-9),Midwest,Travel Miles 2x,Cold List,750-799,7-15 yrs,2023-12-01,,0,0,2.17,0.0,-1.0,,Not Acquired,,2023-12
46067,146067,Logistics,Medium (50-249),Northeast,Cash Back 2%,Partner Referral,800+,7-15 yrs,2024-11-29,,0,0,1.71,0.0,-1.0,,Not Acquired,,2024-11
46068,146068,Hospitality,Large (250+),Midwest,0% Intro APR,Cold List,650-699,15+ yrs,2024-02-01,,0,0,2.04,0.0,-1.0,,Not Acquired,,2024-02
46069,146069,Education,Small (10-49),Northeast,Travel Miles 2x,Past Inquiry,750-799,15+ yrs,2023-02-17,2023-03-18,1,1,2.26,4804.89,41.5212,2.26,Low Value,29 days,2023-02
46070,146070,Retail,Large (250+),Southeast,No Annual Fee,Past Inquiry,700-749,7-15 yrs,2023-05-06,,0,0,1.64,0.0,-1.0,,Not Acquired,,2023-05
46071,146071,Hospitality,Medium (50-249),Southeast,Cash Back 2%,Past Inquiry,700-749,3-7 yrs,2024-09-06,,0,0,1.85,0.0,-1.0,,Not Acquired,,2024-09
46072,146072,Real Estate,Small (10-49),West,Cash Back 2%,Partner Referral,700-749,15+ yrs,2024-09-21,,0,0,1.85,0.0,-1.0,,Not Acquired,,2024-09
46073,146073,Logistics,Micro (1-9),West,No Annual Fee,Lookalike Audience,650-699,15+ yrs,2024-08-20,,0,0,1.61,0.0,-1.0,,Not Acquired,,2024-08
46074,146074,Hospitality,Medium (50-249),Midwest,Rewards Points 3x,Partner Referral,700-749,3-7 yrs,2023-04-24,,0,0,2.16,0.0,-1.0,,Not Acquired,,2023-04
46075,146075,Finance,Medium (50-249),Southeast,0% Intro APR,Past Inquiry,650-699,7-15 yrs,2024-03-18,,0,0,1.93,0.0,-1.0,,Not Acquired,,2024-03
46076,146076,Hospitality,Small (10-49),Midwest,Cash Back 2%,Cold List,700-749,1-3 yrs,2023-05-13,,0,0,1.88,0.0,-1.0,,Not Acquired,,2023-05
46077,146077,Technology,Micro (1-9),Southeast,Cash Back 2%,Cold List,700-749,7-15 yrs,2023-09-28,,0,0,1.84,0.0,-1.0,,Not Acquired,,2023-09
46078,146078,Manufacturing,Small (10-49),Northeast,No Annual Fee,Cold List,700-749,15+ yrs,2024-03-10,,0,0,1.6,0.0,-1.0,,Not Acquired,,2024-03
46079,146079,Hospitality,Micro (1-9),Southwest,Rewards Points 3x,Partner Referral,700-749,3-7 yrs,2024-09-09,,0,0,2.17,0.0,-1.0,,Not Acquired,,2024-09
46080,146080,Technology,Small (10-49),Southeast,Travel Miles 2x,Cold List,700-749,15+ yrs,2023-11-10,,0,0,2.3,0.0,-1.0,,Not Acquired,,2023-11
46081,146081,Healthcare,Micro (1-9),Midwest,Rewards Points 3x,Partner Referral,650-699,1-3 yrs,2024-10-11,,0,0,2.04,0.0,-1.0,,Not Acquired,,2024-10
46082,146082,Retail,Small (10-49),Southeast,Rewards Points 3x,Cold List,700-749,15+ yrs,2024-04-26,,0,0,2.05,0.0,-1.0,,Not Acquired,,2024-04
46083,146083,Retail,Small (10-49),Southwest,No Annual Fee,Lookalike Audience,600-649,15+ yrs,2024-03-07,,0,0,1.62,0.0,-1.0,,Not Acquired,,2024-03
46084,146084,Retail,Micro (1-9),Midwest,No Annual Fee,Lookalike Audience,650-699,15+ yrs,2024-12-21,,0,0,1.66,0.0,-1.0,,Not Acquired,,2024-12
46085,146085,Education,Small (10-49),Southeast,No Annual Fee,Cold List,650-699,7-15 yrs,2023-06-22,,0,0,1.58,0.0,-1.0,,Not Acquired,,2023-06
46086,146086,Finance,Small (10-49),Southwest,0% Intro APR,Past Inquiry,600-649,1-3 yrs,2024-08-29,,0,0,1.98,0.0,-1.0,,Not Acquired,,2024-08
46087,146087,Finance,Small (10-49),Northeast,0% Intro APR,Cold List,700-749,7-15 yrs,2023-07-20,,0,0,1.96,0.0,-1.0,,Not Acquired,,2023-07
46088,146088,Finance,Micro (1-9),West,Cash Back 2%,Past Inquiry,750-799,1-3 yrs,2024-02-07,,0,0,1.85,0.0,-1.0,,Not Acquired,,2024-02
46089,146089,Hospitality,Medium (50-249),Southwest,Cash Back 2%,Past Inquiry,700-749,7-15 yrs,2024-12-01,,0,0,1.88,0.0,-1.0,,Not Acquired,,2024-12
46090,146090,Real Estate,Small (10-49),Southeast,Travel Miles 2x,Cold List,700-749,15+ yrs,2024-07-03,2024-07-19,1,0,2.18,0.0,-1.0,,Not Acquired,16 days,2024-07
46091,146091,Finance,Medium (50-249),Northeast,Rewards Points 3x,Cold List,600-649,3-7 yrs,2023-05-21,,0,0,2.15,0.0,-1.0,,Not Acquired,,2023-05
46092,146092,Real Estate,Small (10-49),Northeast,No Annual Fee,Cold List,700-749,7-15 yrs,2024-03-17,,0,0,1.71,0.0,-1.0,,Not Acquired,,2024-03
46093,146093,Hospitality,Large (250+),West,No Annual Fee,Past Inquiry,600-649,3-7 yrs,2024-06-21,,0,0,1.69,0.0,-1.0,,Not Acquired,,2024-06
46094,146094,Education,Micro (1-9),West,Rewards Points 3x,Cold List,650-699,7-15 yrs,2024-01-06,,0,0,2.14,0.0,-1.0,,Not Acquired,,2024-01
46095,146095,Hospitality,Medium (50-249),Northeast,Rewards Points 3x,Cold List,700-749,<1 yr,2023-04-30,,0,0,2.08,0.0,-1.0,,Not Acquired,,2023-04
46096,146096,Education,Medium (50-249),West,Cash Back 2%,Cold List,700-749,1-3 yrs,2024-05-11,,0,0,1.78,0.0,-1.0,,Not Acquired,,2024-05
46097,146097,Finance,Medium (50-249),Southwest,0% Intro APR,Partner Referral,700-749,15+ yrs,2024-08-27,,0,0,2.05,0.0,-1.0,,Not Acquired,,2024-08
46098,146098,Technology,Large (250+),West,0% Intro APR,Past Inquiry,600-649,<1 yr,2024-04-13,,0,0,1.98,0.0,-1.0,,Not Acquired,,2024-04
46099,146099,Technology,Small (10-49),West,Cash Back 2%,Cold List,700-749,15+ yrs,2023-07-15,,0,0,1.78,0.0,-1.0,,Not Acquired,,2023-07
46100,146100,Logistics,Micro (1-9),West,Rewards Points 3x,Lookalike Audience,800+,3-7 yrs,2024-03-20,,0,0,2.07,0.0,-1.0,,Not Acquired,,2024-03
46101,146101,Manufacturing,Small (10-49),Northeast,Cash Back 2%,Past Inquiry,600-649,<1 yr,2024-05-07,,0,0,1.83,0.0,-1.0,,Not Acquired,,2024-05
46102,146102,Healthcare,Small (10-49),Southwest,Rewards Points 3x,Past Inquiry,600-649,3-7 yrs,2024-08-01,,0,0,2.04,0.0,-1.0,,Not Acquired,,2024-08
46103,146103,Manufacturing,Small (10-49),West,No Annual Fee,Cold List,600-649,3-7 yrs,2024-09-12,,0,0,1.67,0.0,-1.0,,Not Acquired,,2024-09
46104,146104,Hospitality,Large (250+),Northeast,Travel Miles 2x,Lookalike Audience,650-699,7-15 yrs,2023-02-19,,0,0,2.35,0.0,-1.0,,Not Acquired,,2023-02
46105,146105,Manufacturing,Medium (50-249),Southwest,Cash Back 2%,Cold List,800+,3-7 yrs,2023-04-03,,0,0,1.87,0.0,-1.0,,Not Acquired,,2023-04
46106,146106,Technology,Small (10-49),Southeast,0% Intro APR,Cold List,650-699,<1 yr,2023-01-05,,0,0,1.99,0.0,-1.0,,Not Acquired,,2023-01
46107,146107,Finance,Medium (50-249),Southwest,Rewards Points 3x,Lookalike Audience,750-799,<1 yr,2023-05-15,,0,0,2.14,0.0,-1.0,,Not Acquired,,2023-05
46108,146108,Education,Medium (50-249),Northeast,0% Intro APR,Lookalike Audience,700-749,15+ yrs,2024-11-01,,0,0,1.94,0.0,-1.0,,Not Acquired,,2024-11
46109,146109,Construction,Large (250+),Southwest,Cash Back 2%,Lookalike Audience,750-799,1-3 yrs,2024-05-21,,0,0,1.72,0.0,-1.0,,Not Acquired,,2024-05
46110,146110,Technology,Micro (1-9),West,0% Intro APR,Lookalike Audience,800+,15+ yrs,2023-03-20,,0,0,1.98,0.0,-1.0,,Not Acquired,,2023-03
46111,146111,Manufacturing,Micro (1-9),Midwest,Cash Back 2%,Cold List,700-749,1-3 yrs,2024-09-13,,0,0,1.8,0.0,-1.0,,Not Acquired,,2024-09
46112,146112,Logistics,Small (10-49),Southeast,0% Intro APR,Partner Referral,600-649,15+ yrs,2023-03-01,,0,0,2.0,0.0,-1.0,,Not Acquired,,2023-03
46113,146113,Construction,Small (10-49),Southeast,0% Intro APR,Cold List,750-799,1-3 yrs,2024-11-26,,0,0,1.88,0.0,-1.0,,Not Acquired,,2024-11
46114,146114,Finance,Small (10-49),Southeast,Cash Back 2%,Partner Referral,700-749,15+ yrs,2024-09-27,,0,0,1.86,0.0,-1.0,,Not Acquired,,2024-09
46115,146115,Construction,Small (10-49),Southwest,No Annual Fee,Cold List,800+,3-7 yrs,2023-11-17,,0,0,1.63,0.0,-1.0,,Not Acquired,,2023-11
46116,146116,Technology,Micro (1-9),West,No Annual Fee,Lookalike Audience,750-799,15+ yrs,2024-11-23,,0,0,1.61,0.0,-1.0,,Not Acquired,,2024-11
46117,146117,Technology,Small (10-49),Northeast,No Annual Fee,Lookalike Audience,750-799,<1 yr,2023-05-11,,0,0,1.7,0.0,-1.0,,Not Acquired,,2023-05
46118,146118,Education,Small (10-49),Northeast,Travel Miles 2x,Cold List,700-749,1-3 yrs,2023-01-10,,0,0,2.15,0.0,-1.0,,Not Acquired,,2023-01
46119,146119,Hospitality,Micro (1-9),Southwest,No Annual Fee,Partner Referral,700-749,3-7 yrs,2023-07-12,,0,0,1.68,0.0,-1.0,,Not Acquired,,2023-07
46120,146120,Education,Small (10-49),Midwest,Cash Back 2%,Partner Referral,700-749,<1 yr,2024-07-06,,0,0,1.77,0.0,-1.0,,Not Acquired,,2024-07
46121,146121,Manufacturing,Micro (1-9),West,Rewards Points 3x,Cold List,750-799,7-15 yrs,2024-11-07,,0,0,2.18,0.0,-1.0,,Not Acquired,,2024-11
46122,146122,Hospitality,Micro (1-9),Southeast,Cash Back 2%,Lookalike Audience,750-799,3-7 yrs,2024-04-10,,0,0,1.83,0.0,-1.0,,Not Acquired,,2024-04
46123,146123,Healthcare,Medium (50-249),Southwest,Travel Miles 2x,Cold List,800+,15+ yrs,2023-06-12,,0,0,2.28,0.0,-1.0,,Not Acquired,,2023-06
46124,146124,Construction,Small (10-49),West,Rewards Points 3x,Partner Referral,650-699,15+ yrs,2023-04-14,,0,0,2.0,0.0,-1.0,,Not Acquired,,2023-04
46125,146125,Technology,Small (10-49),Southeast,0% Intro APR,Cold List,700-749,7-15 yrs,2023-05-12,,0,0,2.03,0.0,-1.0,,Not Acquired,,2023-05
46126,146126,Education,Micro (1-9),Midwest,Cash Back 2%,Cold List,650-699,1-3 yrs,2023-05-08,,0,0,1.73,0.0,-1.0,,Not Acquired,,2023-05
46127,146127,Technology,Micro (1-9),Northeast,Cash Back 2%,Past Inquiry,700-749,7-15 yrs,2024-01-10,,0,0,1.81,0.0,-1.0,,Not Acquired,,2024-01
46128,146128,Healthcare,Micro (1-9),Southeast,0% Intro APR,Past Inquiry,700-749,7-15 yrs,2024-10-14,,0,0,1.96,0.0,-1.0,,Not Acquired,,2024-10
46129,146129,Retail,Small (10-49),Midwest,Rewards Points 3x,Lookalike Audience,750-799,<1 yr,2023-03-19,,0,0,2.14,0.0,-1.0,,Not Acquired,,2023-03
46130,146130,Real Estate,Micro (1-9),West,0% Intro APR,Past Inquiry,600-649,1-3 yrs,2024-08-08,,0,0,2.02,0.0,-1.0,,Not Acquired,,2024-08
46131,146131,Hospitality,Micro (1-9),Midwest,0% Intro APR,Cold List,700-749,3-7 yrs,2023-02-12,,0,0,1.89,0.0,-1.0,,Not Acquired,,2023-02
46132,146132,Finance,Small (10-49),Southwest,Rewards Points 3x,Cold List,650-699,3-7 yrs,2024-10-11,,0,0,2.09,0.0,-1.0,,Not Acquired,,2024-10
46133,146133,Education,Micro (1-9),Southeast,Travel Miles 2x,Partner Referral,800+,1-3 yrs,2023-10-08,,0,0,2.3,0.0,-1.0,,Not Acquired,,2023-10
46134,146134,Real Estate,Small (10-49),Midwest,Cash Back 2%,Partner Referral,600-649,15+ yrs,2023-12-27,,0,0,1.85,0.0,-1.0,,Not Acquired,,2023-12
46135,146135,Construction,Medium (50-249),Southwest,Rewards Points 3x,Lookalike Audience,750-799,1-3 yrs,2024-01-27,,0,0,2.15,0.0,-1.0,,Not Acquired,,2024-01
46136,146136,Healthcare,Small (10-49),West,Rewards Points 3x,Cold List,700-749,7-15 yrs,2023-06-25,,0,0,2.16,0.0,-1.0,,Not Acquired,,2023-06
46137,146137,Finance,Large (250+),Midwest,Rewards Points 3x,Cold List,800+,1-3 yrs,2023-11-09,,0,0,2.09,0.0,-1.0,,Not Acquired,,2023-11
46138,146138,Finance,Small (10-49),Northeast,Cash Back 2%,Cold List,650-699,1-3 yrs,2023-10-05,,0,0,1.74,0.0,-1.0,,Not Acquired,,2023-10
46139,146139,Education,Medium (50-249),Northeast,Cash Back 2%,Partner Referral,750-799,1-3 yrs,2024-03-03,,0,0,1.84,0.0,-1.0,,Not Acquired,,2024-03
46140,146140,Manufacturing,Large (250+),West,No Annual Fee,Past Inquiry,800+,7-15 yrs,2024-12-06,,0,0,1.71,0.0,-1.0,,Not Acquired,,2024-12
46141,146141,Manufacturing,Micro (1-9),Southwest,Travel Miles 2x,Lookalike Audience,650-699,3-7 yrs,2023-07-07,,0,0,2.19,0.0,-1.0,,Not Acquired,,2023-07
46142,146142,Retail,Micro (1-9),West,Travel Miles 2x,Partner Referral,650-699,1-3 yrs,2023-06-04,,0,0,2.35,0.0,-1.0,,Not Acquired,,2023-06
46143,146143,Construction,Micro (1-9),Northeast,Rewards Points 3x,Past Inquiry,750-799,3-7 yrs,2023-02-06,,0,0,2.17,0.0,-1.0,,Not Acquired,,2023-02
46144,146144,Retail,Small (10-49),Southwest,Cash Back 2%,Lookalike Audience,750-799,1-3 yrs,2023-04-07,,0,0,1.88,0.0,-1.0,,Not Acquired,,2023-04
46145,146145,Manufacturing,Large (250+),Northeast,Cash Back 2%,Past Inquiry,650-699,15+ yrs,2024-02-05,,0,0,1.83,0.0,-1.0,,Not Acquired,,2024-02
46146,146146,Retail,Small (10-49),Midwest,Travel Miles 2x,Partner Referral,650-699,1-3 yrs,2023-12-11,,0,0,2.31,0.0,-1.0,,Not Acquired,,2023-12
46147,146147,Logistics,Medium (50-249),Southeast,Cash Back 2%,Cold List,750-799,3-7 yrs,2024-03-11,,0,0,1.8,0.0,-1.0,,Not Acquired,,2024-03
46148,146148,Retail,Medium (50-249),Northeast,Travel Miles 2x,Past Inquiry,650-699,7-15 yrs,2024-02-22,,0,0,2.16,0.0,-1.0,,Not Acquired,,2024-02
46149,146149,Healthcare,Medium (50-249),Midwest,Cash Back 2%,Past Inquiry,750-799,1-3 yrs,2023-08-11,,0,0,1.85,0.0,-1.0,,Not Acquired,,2023-08
46150,146150,Hospitality,Large (250+),Southeast,No Annual Fee,Lookalike Audience,600-649,1-3 yrs,2024-10-09,,0,0,1.64,0.0,-1.0,,Not Acquired,,2024-10
46151,146151,Healthcare,Medium (50-249),Southeast,No Annual Fee,Past Inquiry,650-699,15+ yrs,2023-08-30,,0,0,1.58,0.0,-1.0,,Not Acquired,,2023-08
46152,146152,Technology,Micro (1-9),West,Travel Miles 2x,Cold List,700-749,3-7 yrs,2024-09-08,,0,0,2.34,0.0,-1.0,,Not Acquired,,2024-09
46153,146153,Manufacturing,Micro (1-9),Southeast,Cash Back 2%,Lookalike Audience,800+,1-3 yrs,2023-08-06,,0,0,1.79,0.0,-1.0,,Not Acquired,,2023-08
46154,146154,Hospitality,Small (10-49),Northeast,No Annual Fee,Cold List,750-799,3-7 yrs,2024-11-25,,0,0,1.62,0.0,-1.0,,Not Acquired,,2024-11
46155,146155,Healthcare,Medium (50-249),Northeast,No Annual Fee,Past Inquiry,750-799,3-7 yrs,2023-12-28,,0,0,1.61,0.0,-1.0,,Not Acquired,,2023-12
46156,146156,Real Estate,Micro (1-9),Northeast,Rewards Points 3x,Past Inquiry,650-699,15+ yrs,2023-02-07,,0,0,2.01,0.0,-1.0,,Not Acquired,,2023-02
46157,146157,Construction,Large (250+),Northeast,Cash Back 2%,Past Inquiry,750-799,1-3 yrs,2024-06-18,,0,0,1.73,0.0,-1.0,,Not Acquired,,2024-06
46158,146158,Hospitality,Medium (50-249),Midwest,0% Intro APR,Lookalike Audience,800+,15+ yrs,2023-06-09,,0,0,1.88,0.0,-1.0,,Not Acquired,,2023-06
46159,146159,Construction,Small (10-49),Northeast,Travel Miles 2x,Partner Referral,600-649,7-15 yrs,2023-10-22,,0,0,2.31,0.0,-1.0,,Not Acquired,,2023-10
46160,146160,Construction,Large (250+),Midwest,Travel Miles 2x,Lookalike Audience,650-699,<1 yr,2023-07-13,,0,0,2.35,0.0,-1.0,,Not Acquired,,2023-07
46161,146161,Hospitality,Micro (1-9),Northeast,Travel Miles 2x,Cold List,800+,7-15 yrs,2023-05-15,,0,0,2.19,0.0,-1.0,,Not Acquired,,2023-05
46162,146162,Construction,Small (10-49),West,Travel Miles 2x,Past Inquiry,650-699,15+ yrs,2024-01-28,,0,0,2.14,0.0,-1.0,,Not Acquired,,2024-01
46163,146163,Real Estate,Small (10-49),Southwest,Rewards Points 3x,Lookalike Audience,650-699,7-15 yrs,2023-05-12,,0,0,2.07,0.0,-1.0,,Not Acquired,,2023-05
46164,146164,Finance,Medium (50-249),Midwest,0% Intro APR,Cold List,800+,7-15 yrs,2023-11-27,,0,0,1.94,0.0,-1.0,,Not Acquired,,2023-11
46165,146165,Education,Small (10-49),Southwest,0% Intro APR,Past Inquiry,750-799,15+ yrs,2023-09-04,,0,0,1.98,0.0,-1.0,,Not Acquired,,2023-09
46166,146166,Education,Small (10-49),Southeast,0% Intro APR,Lookalike Audience,750-799,7-15 yrs,2024-11-20,,0,0,1.85,0.0,-1.0,,Not Acquired,,2024-11
46167,146167,Hospitality,Medium (50-249),West,Cash Back 2%,Cold List,700-749,7-15 yrs,2024-07-05,,0,0,1.88,0.0,-1.0,,Not Acquired,,2024-07
46168,146168,Education,Micro (1-9),West,Cash Back 2%,Cold List,700-749,7-15 yrs,2023-04-04,,0,0,1.78,0.0,-1.0,,Not Acquired,,2023-04
46169,146169,Retail,Small (10-49),Midwest,0% Intro APR,Partner Referral,700-749,1-3 yrs,2023-10-11,,0,0,2.01,0.0,-1.0,,Not Acquired,,2023-10
46170,146170,Education,Large (250+),Southeast,Travel Miles 2x,Cold List,600-649,15+ yrs,2023-01-15,,0,0,2.36,0.0,-1.0,,Not Acquired,,2023-01
46171,146171,Retail,Small (10-49),Southeast,No Annual Fee,Partner Referral,750-799,15+ yrs,2023-08-29,,0,0,1.72,0.0,-1.0,,Not Acquired,,2023-08
46172,146172,Construction,Small (10-49),Midwest,Rewards Points 3x,Partner Referral,700-749,3-7 yrs,2023-02-24,,0,0,2.18,0.0,-1.0,,Not Acquired,,2023-02
46173,146173,Technology,Medium (50-249),Southwest,No Annual Fee,Lookalike Audience,750-799,1-3 yrs,2024-10-20,,0,0,1.73,0.0,-1.0,,Not Acquired,,2024-10
46174,146174,Education,Micro (1-9),Southwest,0% Intro APR,Lookalike Audience,700-749,1-3 yrs,2024-05-21,,0,0,1.97,0.0,-1.0,,Not Acquired,,2024-05
46175,146175,Manufacturing,Micro (1-9),Southwest,Cash Back 2%,Cold List,650-699,3-7 yrs,2023-11-18,,0,0,1.86,0.0,-1.0,,Not Acquired,,2023-11
46176,146176,Construction,Medium (50-249),Midwest,Travel Miles 2x,Past Inquiry,700-749,1-3 yrs,2023-11-17,,0,0,2.21,0.0,-1.0,,Not Acquired,,2023-11
46177,146177,Manufacturing,Large (250+),Midwest,Rewards Points 3x,Past Inquiry,750-799,15+ yrs,2024-09-01,,0,0,2.15,0.0,-1.0,,Not Acquired,,2024-09
46178,146178,Retail,Micro (1-9),Southwest,Cash Back 2%,Cold List,700-749,<1 yr,2024-06-23,,0,0,1.77,0.0,-1.0,,Not Acquired,,2024-06
46179,146179,Education,Small (10-49),West,Travel Miles 2x,Past Inquiry,650-699,15+ yrs,2023-10-18,,0,0,2.19,0.0,-1.0,,Not Acquired,,2023-10
46180,146180,Finance,Small (10-49),Southwest,No Annual Fee,Lookalike Audience,700-749,7-15 yrs,2023-03-09,,0,0,1.67,0.0,-1.0,,Not Acquired,,2023-03
46181,146181,Retail,Medium (50-249),Southwest,No Annual Fee,Lookalike Audience,700-749,3-7 yrs,2024-11-19,,0,0,1.58,0.0,-1.0,,Not Acquired,,2024-11
46182,146182,Education,Micro (1-9),West,Rewards Points 3x,Lookalike Audience,700-749,1-3 yrs,2023-10-08,,0,0,2.08,0.0,-1.0,,Not Acquired,,2023-10
46183,146183,Real Estate,Medium (50-249),Southwest,0% Intro APR,Past Inquiry,750-799,7-15 yrs,2023-06-13,2023-06-21,1,1,1.86,27460.42,294.2733,1.86,High Value,8 days,2023-06
46184,146184,Finance,Micro (1-9),Midwest,Cash Back 2%,Cold List,750-799,7-15 yrs,2023-05-25,,0,0,1.73,0.0,-1.0,,Not Acquired,,2023-05
46185,146185,Construction,Small (10-49),Midwest,Rewards Points 3x,Cold List,700-749,7-15 yrs,2023-10-17,,0,0,2.06,0.0,-1.0,,Not Acquired,,2023-10
46186,146186,Manufacturing,Micro (1-9),Midwest,Rewards Points 3x,Cold List,700-749,7-15 yrs,2024-06-25,,0,0,2.01,0.0,-1.0,,Not Acquired,,2024-06
46187,146187,Real Estate,Small (10-49),Northeast,Travel Miles 2x,Cold List,750-799,1-3 yrs,2023-11-01,,0,0,2.32,0.0,-1.0,,Not Acquired,,2023-11
46188,146188,Technology,Micro (1-9),West,0% Intro APR,Past Inquiry,650-699,7-15 yrs,2023-07-14,,0,0,1.97,0.0,-1.0,,Not Acquired,,2023-07
46189,146189,Healthcare,Micro (1-9),Midwest,0% Intro APR,Cold List,700-749,3-7 yrs,2023-12-21,,0,0,1.87,0.0,-1.0,,Not Acquired,,2023-12
46190,146190,Manufacturing,Micro (1-9),Midwest,No Annual Fee,Cold List,650-699,15+ yrs,2023-02-20,,0,0,1.69,0.0,-1.0,,Not Acquired,,2023-02
46191,146191,Real Estate,Large (250+),Northeast,No Annual Fee,Lookalike Audience,750-799,7-15 yrs,2024-05-14,,0,0,1.64,0.0,-1.0,,Not Acquired,,2024-05
46192,146192,Retail,Large (250+),Southwest,No Annual Fee,Partner Referral,650-699,<1 yr,2023-10-14,,0,0,1.62,0.0,-1.0,,Not Acquired,,2023-10
46193,146193,Real Estate,Micro (1-9),West,0% Intro APR,Partner Referral,700-749,1-3 yrs,2024-01-13,,0,0,2.02,0.0,-1.0,,Not Acquired,,2024-01
46194,146194,Education,Small (10-49),West,No Annual Fee,Cold List,700-749,3-7 yrs,2023-01-15,,0,0,1.58,0.0,-1.0,,Not Acquired,,2023-01
46195,146195,Retail,Large (250+),Southwest,No Annual Fee,Lookalike Audience,700-749,3-7 yrs,2024-09-06,,0,0,1.69,0.0,-1.0,,Not Acquired,,2024-09
46196,146196,Real Estate,Small (10-49),Midwest,Rewards Points 3x,Cold List,800+,1-3 yrs,2023-08-06,,0,0,2.11,0.0,-1.0,,Not Acquired,,2023-08
46197,146197,Hospitality,Small (10-49),Southwest,Travel Miles 2x,Cold List,750-799,7-15 yrs,2023-09-10,,0,0,2.28,0.0,-1.0,,Not Acquired,,2023-09
46198,146198,Manufacturing,Small (10-49),West,No Annual Fee,Lookalike Audience,800+,7-15 yrs,2023-07-08,,0,0,1.7,0.0,-1.0,,Not Acquired,,2023-07
46199,146199,Logistics,Medium (50-249),Midwest,Cash Back 2%,Cold List,650-699,1-3 yrs,2024-06-11,,0,0,1.82,0.0,-1.0,,Not Acquired,,2024-06
46200,146200,Manufacturing,Micro (1-9),Southeast,0% Intro APR,Cold List,700-749,15+ yrs,2023-02-25,,0,0,1.91,0.0,-1.0,,Not Acquired,,2023-02
46201,146201,Healthcare,Small (10-49),Southeast,No Annual Fee,Lookalike Audience,750-799,3-7 yrs,2024-08-21,,0,0,1.69,0.0,-1.0,,Not Acquired,,2024-08
46202,146202,Logistics,Medium (50-249),Southwest,Travel Miles 2x,Cold List,600-649,7-15 yrs,2024-10-17,,0,0,2.19,0.0,-1.0,,Not Acquired,,2024-10
