prospect_id,industry,business_size,region,offer_type,acquisition_channel,credit_score_band,years_in_business,mailer_sent_date,response_date,response_flag,acquisition_flag,mailing_cost_usd,estimated_monthly_charge_volume_usd,roi,cost_per_acquisition,prospect_value_tier
144069,Manufacturing,Small (10-49),West,Cash Back 2%,Cold List,600-649,3-7 yrs,2023-06-09,,0,0,1.88,0.0,-1.0,,Not Acquired
144070,Education,Small (10-49),Midwest,Cash Back 2%,Partner Referral,700-749,7-15 yrs,2024-10-04,,0,0,1.71,0.0,-1.0,,Not Acquired
144071,Healthcare,Medium (50-249),West,0% Intro APR,Cold List,600-649,3-7 yrs,2024-08-23,,0,0,1.97,0.0,-1.0,,Not Acquired
144072,Technology,Micro (1-9),Midwest,Cash Back 2%,Cold List,700-749,15+ yrs,2023-09-09,,0,0,1.87,0.0,-1.0,,Not Acquired
144073,Retail,Small (10-49),Northeast,0% Intro APR,Cold List,750-799,1-3 yrs,2024-01-14,,0,0,2.03,0.0,-1.0,,Not Acquired
144074,Retail,Micro (1-9),Southeast,Cash Back 2%,Cold List,750-799,15+ yrs,2024-04-04,,0,0,1.72,0.0,-1.0,,Not Acquired
144075,Healthcare,Large (250+),West,Travel Miles 2x,Partner Referral,750-799,15+ yrs,2023-11-25,,0,0,2.3,0.0,-1.0,,Not Acquired
144076,Retail,Micro (1-9),Southwest,0% Intro APR,Cold List,650-699,15+ yrs,2023-08-04,,0,0,1.86,0.0,-1.0,,Not Acquired
144077,Logistics,Micro (1-9),Northeast,Cash Back 2%,Lookalike Audience,700-749,3-7 yrs,2024-06-25,,0,0,1.83,0.0,-1.0,,Not Acquired
144078,Finance,Micro (1-9),Southeast,Rewards Points 3x,Cold List,650-699,1-3 yrs,2023-11-11,,0,0,2.17,0.0,-1.0,,Not Acquired
144079,Retail,Small (10-49),Midwest,Travel Miles 2x,Cold List,800+,3-7 yrs,2024-05-29,,0,0,2.35,0.0,-1.0,,Not Acquired
144080,Construction,Medium (50-249),Southwest,No Annual Fee,Cold List,700-749,1-3 yrs,2024-10-11,,0,0,1.62,0.0,-1.0,,Not Acquired
144081,Technology,Small (10-49),Northeast,Cash Back 2%,Lookalike Audience,650-699,15+ yrs,2023-03-21,,0,0,1.77,0.0,-1.0,,Not Acquired
144082,Healthcare,Small (10-49),Southeast,Rewards Points 3x,Partner Referral,700-749,15+ yrs,2023-04-14,,0,0,2.05,0.0,-1.0,,Not Acquired
144083,Healthcare,Small (10-49),Southeast,Rewards Points 3x,Past Inquiry,700-749,7-15 yrs,2023-04-02,,0,0,2.02,0.0,-1.0,,Not Acquired
144084,Real Estate,Small (10-49),Southeast,0% Intro APR,Past Inquiry,700-749,15+ yrs,2023-11-29,,0,0,1.88,0.0,-1.0,,Not Acquired
144085,Logistics,Medium (50-249),West,0% Intro APR,Lookalike Audience,700-749,15+ yrs,2024-05-26,,0,0,1.99,0.0,-1.0,,Not Acquired
144086,Logistics,Medium (50-249),Southeast,Travel Miles 2x,Cold List,800+,3-7 yrs,2023-02-08,,0,0,2.17,0.0,-1.0,,Not Acquired
144087,Logistics,Medium (50-249),Northeast,No Annual Fee,Past Inquiry,700-749,7-15 yrs,2023-07-13,,0,0,1.65,0.0,-1.0,,Not Acquired
144088,Manufacturing,Medium (50-249),Southeast,No Annual Fee,Cold List,750-799,7-15 yrs,2023-11-03,,0,0,1.71,0.0,-1.0,,Not Acquired
144089,Finance,Small (10-49),Midwest,0% Intro APR,Past Inquiry,700-749,7-15 yrs,2024-04-14,,0,0,1.9,0.0,-1.0,,Not Acquired
144090,Hospitality,Small (10-49),Midwest,No Annual Fee,Partner Referral,650-699,<1 yr,2024-01-14,,0,0,1.66,0.0,-1.0,,Not Acquired
144091,Education,Medium (50-249),Northeast,Travel Miles 2x,Past Inquiry,700-749,<1 yr,2024-02-10,,0,0,2.19,0.0,-1.0,,Not Acquired
144092,Manufacturing,Large (250+),Northeast,Rewards Points 3x,Partner Referral,750-799,1-3 yrs,2023-02-24,,0,0,2.04,0.0,-1.0,,Not Acquired
144093,Hospitality,Large (250+),Midwest,Cash Back 2%,Past Inquiry,650-699,15+ yrs,2024-10-20,,0,0,1.81,0.0,-1.0,,Not Acquired
144094,Technology,Small (10-49),Southwest,Cash Back 2%,Partner Referral,650-699,<1 yr,2023-04-05,,0,0,1.78,0.0,-1.0,,Not Acquired
144095,Manufacturing,Medium (50-249),Southeast,0% Intro APR,Past Inquiry,650-699,<1 yr,2024-02-26,,0,0,2.02,0.0,-1.0,,Not Acquired
144096,Finance,Small (10-49),Northeast,Cash Back 2%,Cold List,750-799,3-7 yrs,2023-10-21,,0,0,1.86,0.0,-1.0,,Not Acquired
144097,Education,Micro (1-9),West,Travel Miles 2x,Partner Referral,700-749,7-15 yrs,2024-12-04,,0,0,2.19,0.0,-1.0,,Not Acquired
144098,Healthcare,Medium (50-249),Northeast,Rewards Points 3x,Lookalike Audience,700-749,7-15 yrs,2023-06-15,,0,0,2.0,0.0,-1.0,,Not Acquired
144099,Retail,Micro (1-9),West,Travel Miles 2x,Past Inquiry,750-799,7-15 yrs,2024-01-29,,0,0,2.16,0.0,-1.0,,Not Acquired
144100,Hospitality,Medium (50-249),Southwest,0% Intro APR,Lookalike Audience,800+,3-7 yrs,2023-07-11,,0,0,1.91,0.0,-1.0,,Not Acquired
144101,Finance,Micro (1-9),Northeast,0% Intro APR,Cold List,700-749,1-3 yrs,2023-11-06,,0,0,1.92,0.0,-1.0,,Not Acquired
144102,Manufacturing,Micro (1-9),Northeast,0% Intro APR,Cold List,750-799,15+ yrs,2023-12-09,,0,0,1.96,0.0,-1.0,,Not Acquired
144103,Education,Micro (1-9),Midwest,0% Intro APR,Past Inquiry,700-749,15+ yrs,2023-11-28,,0,0,1.94,0.0,-1.0,,Not Acquired
144104,Finance,Small (10-49),Southwest,0% Intro APR,Partner Referral,700-749,7-15 yrs,2023-10-18,,0,0,1.9,0.0,-1.0,,Not Acquired
144105,Education,Micro (1-9),Midwest,Travel Miles 2x,Past Inquiry,650-699,3-7 yrs,2024-03-02,,0,0,2.23,0.0,-1.0,,Not Acquired
144106,Finance,Medium (50-249),Northeast,0% Intro APR,Lookalike Audience,750-799,7-15 yrs,2023-06-16,,0,0,1.89,0.0,-1.0,,Not Acquired
144107,Education,Large (250+),Southwest,0% Intro APR,Lookalike Audience,700-749,15+ yrs,2023-01-04,,0,0,2.02,0.0,-1.0,,Not Acquired
144108,Healthcare,Large (250+),West,No Annual Fee,Partner Referral,700-749,1-3 yrs,2023-07-02,,0,0,1.58,0.0,-1.0,,Not Acquired
144109,Finance,Small (10-49),Southeast,Rewards Points 3x,Past Inquiry,700-749,3-7 yrs,2023-05-07,,0,0,2.07,0.0,-1.0,,Not Acquired
144110,Healthcare,Medium (50-249),Southwest,0% Intro APR,Past Inquiry,650-699,1-3 yrs,2023-08-25,,0,0,2.02,0.0,-1.0,,Not Acquired
144111,Hospitality,Medium (50-249),Southeast,0% Intro APR,Cold List,750-799,15+ yrs,2023-12-16,,0,0,2.0,0.0,-1.0,,Not Acquired
144112,Technology,Micro (1-9),Midwest,Travel Miles 2x,Cold List,650-699,3-7 yrs,2024-12-27,,0,0,2.17,0.0,-1.0,,Not Acquired
144113,Retail,Medium (50-249),Northeast,Cash Back 2%,Lookalike Audience,700-749,7-15 yrs,2023-09-14,,0,0,1.89,0.0,-1.0,,Not Acquired
144114,Education,Micro (1-9),Southeast,No Annual Fee,Lookalike Audience,700-749,15+ yrs,2024-02-03,,0,0,1.66,0.0,-1.0,,Not Acquired
144115,Technology,Small (10-49),West,Rewards Points 3x,Partner Referral,650-699,1-3 yrs,2024-09-29,,0,0,2.07,0.0,-1.0,,Not Acquired
144116,Finance,Micro (1-9),Southeast,Cash Back 2%,Cold List,600-649,7-15 yrs,2024-12-27,,0,0,1.83,0.0,-1.0,,Not Acquired
144117,Healthcare,Micro (1-9),West,0% Intro APR,Past Inquiry,600-649,1-3 yrs,2024-12-13,,0,0,2.03,0.0,-1.0,,Not Acquired
144118,Retail,Small (10-49),West,Rewards Points 3x,Partner Referral,650-699,15+ yrs,2023-06-23,,0,0,2.08,0.0,-1.0,,Not Acquired
144119,Logistics,Micro (1-9),West,Rewards Points 3x,Cold List,750-799,7-15 yrs,2023-05-28,,0,0,2.02,0.0,-1.0,,Not Acquired
144120,Real Estate,Micro (1-9),Midwest,Travel Miles 2x,Cold List,650-699,15+ yrs,2024-11-10,,0,0,2.2,0.0,-1.0,,Not Acquired
144121,Manufacturing,Medium (50-249),Southeast,Rewards Points 3x,Lookalike Audience,750-799,7-15 yrs,2023-09-13,,0,0,2.17,0.0,-1.0,,Not Acquired
144122,Hospitality,Micro (1-9),Midwest,Rewards Points 3x,Partner Referral,700-749,7-15 yrs,2024-08-06,,0,0,2.02,0.0,-1.0,,Not Acquired
144123,Manufacturing,Micro (1-9),Midwest,0% Intro APR,Cold List,650-699,15+ yrs,2023-10-19,,0,0,1.97,0.0,-1.0,,Not Acquired
144124,Retail,Small (10-49),Northeast,No Annual Fee,Cold List,750-799,15+ yrs,2023-01-05,,0,0,1.58,0.0,-1.0,,Not Acquired
144125,Healthcare,Medium (50-249),Southwest,Rewards Points 3x,Cold List,700-749,7-15 yrs,2024-05-16,2024-05-25,1,0,2.17,0.0,-1.0,,Not Acquired
144126,Manufacturing,Small (10-49),Northeast,No Annual Fee,Past Inquiry,750-799,<1 yr,2024-03-31,,0,0,1.73,0.0,-1.0,,Not Acquired
144127,Logistics,Medium (50-249),Southeast,Cash Back 2%,Partner Referral,650-699,1-3 yrs,2023-09-10,,0,0,1.84,0.0,-1.0,,Not Acquired
144128,Retail,Small (10-49),Southeast,Cash Back 2%,Cold List,700-749,7-15 yrs,2024-11-13,,0,0,1.79,0.0,-1.0,,Not Acquired
144129,Retail,Small (10-49),West,Cash Back 2%,Cold List,700-749,3-7 yrs,2023-10-30,,0,0,1.82,0.0,-1.0,,Not Acquired
144130,Logistics,Micro (1-9),Midwest,Cash Back 2%,Cold List,700-749,3-7 yrs,2023-08-23,,0,0,1.89,0.0,-1.0,,Not Acquired
144131,Manufacturing,Micro (1-9),West,No Annual Fee,Past Inquiry,650-699,3-7 yrs,2023-10-10,,0,0,1.72,0.0,-1.0,,Not Acquired
144132,Finance,Small (10-49),Northeast,Cash Back 2%,Past Inquiry,800+,15+ yrs,2024-01-30,,0,0,1.88,0.0,-1.0,,Not Acquired
144133,Education,Medium (50-249),Southwest,No Annual Fee,Lookalike Audience,750-799,1-3 yrs,2024-01-28,,0,0,1.59,0.0,-1.0,,Not Acquired
144134,Retail,Large (250+),Midwest,No Annual Fee,Lookalike Audience,750-799,1-3 yrs,2023-03-05,,0,0,1.71,0.0,-1.0,,Not Acquired
144135,Construction,Medium (50-249),Midwest,No Annual Fee,Cold List,700-749,3-7 yrs,2024-10-01,2024-10-18,1,1,1.67,25036.08,298.8333,1.67,High Value
144136,Retail,Medium (50-249),Southeast,No Annual Fee,Partner Referral,600-649,7-15 yrs,2023-09-23,,0,0,1.63,0.0,-1.0,,Not Acquired
144137,Retail,Micro (1-9),Northeast,Rewards Points 3x,Cold List,700-749,15+ yrs,2024-04-28,,0,0,2.17,0.0,-1.0,,Not Acquired
144138,Education,Small (10-49),Midwest,No Annual Fee,Past Inquiry,800+,7-15 yrs,2024-12-02,,0,0,1.62,0.0,-1.0,,Not Acquired
144139,Healthcare,Medium (50-249),Midwest,Rewards Points 3x,Lookalike Audience,750-799,15+ yrs,2023-02-20,,0,0,2.14,0.0,-1.0,,Not Acquired
144140,Construction,Medium (50-249),Southeast,Rewards Points 3x,Past Inquiry,700-749,15+ yrs,2024-11-08,,0,0,2.07,0.0,-1.0,,Not Acquired
144141,Healthcare,Medium (50-249),Midwest,No Annual Fee,Past Inquiry,750-799,15+ yrs,2023-02-21,,0,0,1.68,0.0,-1.0,,Not Acquired
144142,Manufacturing,Large (250+),West,Rewards Points 3x,Cold List,750-799,15+ yrs,2024-03-03,,0,0,2.06,0.0,-1.0,,Not Acquired
144143,Retail,Medium (50-249),Northeast,Rewards Points 3x,Cold List,650-699,7-15 yrs,2023-02-21,,0,0,2.1,0.0,-1.0,,Not Acquired
144144,Technology,Small (10-49),Southwest,0% Intro APR,Lookalike Audience,750-799,15+ yrs,2023-09-13,,0,0,1.92,0.0,-1.0,,Not Acquired
144145,Education,Small (10-49),West,No Annual Fee,Partner Referral,700-749,3-7 yrs,2024-08-07,,0,0,1.66,0.0,-1.0,,Not Acquired
144146,Manufacturing,Medium (50-249),Midwest,No Annual Fee,Cold List,800+,7-15 yrs,2024-06-22,2024-07-01,1,0,1.72,0.0,-1.0,,Not Acquired
144147,Manufacturing,Medium (50-249),Southeast,Cash Back 2%,Partner Referral,700-749,15+ yrs,2023-02-22,,0,0,1.86,0.0,-1.0,,Not Acquired
144148,Finance,Medium (50-249),Northeast,No Annual Fee,Cold List,800+,15+ yrs,2024-03-28,,0,0,1.69,0.0,-1.0,,Not Acquired
144149,Healthcare,Micro (1-9),Southeast,No Annual Fee,Lookalike Audience,700-749,15+ yrs,2024-08-14,,0,0,1.69,0.0,-1.0,,Not Acquired
144150,Manufacturing,Micro (1-9),West,Cash Back 2%,Cold List,750-799,1-3 yrs,2024-01-02,,0,0,1.81,0.0,-1.0,,Not Acquired
144151,Manufacturing,Medium (50-249),Midwest,0% Intro APR,Partner Referral,750-799,15+ yrs,2023-04-21,,0,0,2.04,0.0,-1.0,,Not Acquired
144152,Logistics,Small (10-49),Southwest,0% Intro APR,Cold List,650-699,7-15 yrs,2024-02-05,,0,0,2.04,0.0,-1.0,,Not Acquired
144153,Real Estate,Micro (1-9),Midwest,No Annual Fee,Lookalike Audience,800+,1-3 yrs,2023-07-14,,0,0,1.66,0.0,-1.0,,Not Acquired
144154,Technology,Small (10-49),West,No Annual Fee,Past Inquiry,750-799,7-15 yrs,2023-12-12,,0,0,1.59,0.0,-1.0,,Not Acquired
144155,Finance,Large (250+),Southeast,Cash Back 2%,Cold List,750-799,15+ yrs,2023-05-17,,0,0,1.8,0.0,-1.0,,Not Acquired
144156,Healthcare,Micro (1-9),Northeast,Rewards Points 3x,Lookalike Audience,750-799,1-3 yrs,2023-03-18,,0,0,2.03,0.0,-1.0,,Not Acquired
144157,Education,Micro (1-9),Southwest,Cash Back 2%,Partner Referral,600-649,3-7 yrs,2023-09-23,,0,0,1.81,0.0,-1.0,,Not Acquired
144158,Hospitality,Micro (1-9),Midwest,No Annual Fee,Partner Referral,600-649,1-3 yrs,2024-10-09,,0,0,1.69,0.0,-1.0,,Not Acquired
144159,Hospitality,Micro (1-9),Southwest,0% Intro APR,Cold List,800+,15+ yrs,2023-03-29,,0,0,1.86,0.0,-1.0,,Not Acquired
144160,Hospitality,Small (10-49),Southwest,Rewards Points 3x,Lookalike Audience,700-749,3-7 yrs,2023-07-01,,0,0,2.03,0.0,-1.0,,Not Acquired
144161,Retail,Small (10-49),Southeast,No Annual Fee,Lookalike Audience,650-699,3-7 yrs,2023-01-01,,0,0,1.72,0.0,-1.0,,Not Acquired
144162,Manufacturing,Micro (1-9),Southeast,Travel Miles 2x,Lookalike Audience,800+,3-7 yrs,2023-06-24,,0,0,2.14,0.0,-1.0,,Not Acquired
144163,Hospitality,Small (10-49),Midwest,0% Intro APR,Past Inquiry,650-699,7-15 yrs,2023-06-19,,0,0,1.92,0.0,-1.0,,Not Acquired
144164,Hospitality,Large (250+),West,0% Intro APR,Past Inquiry,750-799,<1 yr,2023-10-26,2023-11-22,1,1,1.88,42849.7,454.8479,1.88,High Value
144165,Technology,Small (10-49),Southeast,No Annual Fee,Past Inquiry,600-649,1-3 yrs,2023-04-20,,0,0,1.59,0.0,-1.0,,Not Acquired
144166,Hospitality,Small (10-49),Midwest,Cash Back 2%,Partner Referral,800+,7-15 yrs,2024-05-14,,0,0,1.74,0.0,-1.0,,Not Acquired
144167,Education,Small (10-49),Southwest,Travel Miles 2x,Cold List,700-749,<1 yr,2023-12-13,,0,0,2.18,0.0,-1.0,,Not Acquired
144168,Healthcare,Small (10-49),Southwest,No Annual Fee,Lookalike Audience,750-799,1-3 yrs,2024-02-13,,0,0,1.58,0.0,-1.0,,Not Acquired
144169,Real Estate,Small (10-49),Northeast,Cash Back 2%,Lookalike Audience,650-699,7-15 yrs,2023-03-10,,0,0,1.87,0.0,-1.0,,Not Acquired
144170,Hospitality,Small (10-49),Northeast,Rewards Points 3x,Past Inquiry,750-799,1-3 yrs,2024-01-28,,0,0,2.13,0.0,-1.0,,Not Acquired
144171,Retail,Small (10-49),West,No Annual Fee,Cold List,800+,<1 yr,2024-06-10,,0,0,1.71,0.0,-1.0,,Not Acquired
144172,Education,Small (10-49),Midwest,Cash Back 2%,Past Inquiry,700-749,3-7 yrs,2023-02-12,,0,0,1.8,0.0,-1.0,,Not Acquired
144173,Healthcare,Small (10-49),Southeast,Rewards Points 3x,Past Inquiry,650-699,15+ yrs,2024-09-13,,0,0,2.04,0.0,-1.0,,Not Acquired
144174,Logistics,Micro (1-9),Northeast,0% Intro APR,Cold List,700-749,3-7 yrs,2023-12-12,,0,0,2.04,0.0,-1.0,,Not Acquired
144175,Retail,Small (10-49),Midwest,0% Intro APR,Past Inquiry,700-749,1-3 yrs,2024-03-22,,0,0,1.98,0.0,-1.0,,Not Acquired
144176,Technology,Small (10-49),Southwest,No Annual Fee,Cold List,700-749,<1 yr,2023-09-17,,0,0,1.61,0.0,-1.0,,Not Acquired
144177,Healthcare,Small (10-49),West,Cash Back 2%,Partner Referral,700-749,7-15 yrs,2024-11-11,,0,0,1.76,0.0,-1.0,,Not Acquired
144178,Manufacturing,Medium (50-249),Southwest,0% Intro APR,Lookalike Audience,700-749,3-7 yrs,2023-03-29,,0,0,1.93,0.0,-1.0,,Not Acquired
144179,Manufacturing,Micro (1-9),Midwest,Cash Back 2%,Partner Referral,700-749,3-7 yrs,2024-06-25,2024-07-25,1,1,1.77,2396.46,26.0786,1.77,Low Value
144180,Healthcare,Micro (1-9),West,No Annual Fee,Partner Referral,650-699,1-3 yrs,2023-12-10,,0,0,1.62,0.0,-1.0,,Not Acquired
144181,Manufacturing,Large (250+),Southwest,0% Intro APR,Cold List,700-749,1-3 yrs,2023-10-04,,0,0,1.89,0.0,-1.0,,Not Acquired
144182,Retail,Medium (50-249),Midwest,Cash Back 2%,Lookalike Audience,800+,15+ yrs,2023-05-05,,0,0,1.84,0.0,-1.0,,Not Acquired
144183,Technology,Medium (50-249),Southwest,Rewards Points 3x,Past Inquiry,750-799,3-7 yrs,2023-07-16,,0,0,2.08,0.0,-1.0,,Not Acquired
144184,Education,Large (250+),Midwest,Travel Miles 2x,Lookalike Audience,750-799,1-3 yrs,2023-08-12,,0,0,2.36,0.0,-1.0,,Not Acquired
144185,Construction,Small (10-49),West,Rewards Points 3x,Cold List,750-799,3-7 yrs,2024-11-21,,0,0,2.1,0.0,-1.0,,Not Acquired
144186,Healthcare,Micro (1-9),Midwest,Cash Back 2%,Past Inquiry,800+,15+ yrs,2023-07-21,,0,0,1.83,0.0,-1.0,,Not Acquired
144187,Retail,Micro (1-9),Southwest,0% Intro APR,Past Inquiry,750-799,3-7 yrs,2024-03-21,,0,0,1.88,0.0,-1.0,,Not Acquired
144188,Healthcare,Micro (1-9),Southwest,No Annual Fee,Lookalike Audience,700-749,<1 yr,2024-02-06,,0,0,1.57,0.0,-1.0,,Not Acquired
144189,Real Estate,Small (10-49),Midwest,Cash Back 2%,Cold List,600-649,15+ yrs,2024-01-04,,0,0,1.79,0.0,-1.0,,Not Acquired
144190,Manufacturing,Small (10-49),Midwest,No Annual Fee,Cold List,650-699,15+ yrs,2023-01-13,,0,0,1.68,0.0,-1.0,,Not Acquired
144191,Logistics,Micro (1-9),West,Rewards Points 3x,Cold List,800+,7-15 yrs,2023-05-24,,0,0,2.17,0.0,-1.0,,Not Acquired
144192,Healthcare,Small (10-49),Southwest,No Annual Fee,Past Inquiry,800+,15+ yrs,2024-06-14,,0,0,1.65,0.0,-1.0,,Not Acquired
144193,Retail,Small (10-49),Southeast,Cash Back 2%,Cold List,800+,7-15 yrs,2023-12-15,,0,0,1.72,0.0,-1.0,,Not Acquired
144194,Healthcare,Micro (1-9),Southeast,No Annual Fee,Past Inquiry,800+,1-3 yrs,2024-09-03,,0,0,1.7,0.0,-1.0,,Not Acquired
144195,Construction,Medium (50-249),Southeast,Cash Back 2%,Cold List,800+,15+ yrs,2023-03-10,,0,0,1.79,0.0,-1.0,,Not Acquired
144196,Finance,Large (250+),Midwest,Cash Back 2%,Partner Referral,700-749,3-7 yrs,2023-12-03,,0,0,1.76,0.0,-1.0,,Not Acquired
144197,Hospitality,Medium (50-249),Midwest,Rewards Points 3x,Lookalike Audience,800+,1-3 yrs,2024-03-17,,0,0,2.01,0.0,-1.0,,Not Acquired
144198,Manufacturing,Large (250+),Midwest,No Annual Fee,Partner Referral,700-749,7-15 yrs,2024-12-14,,0,0,1.65,0.0,-1.0,,Not Acquired
144199,Finance,Small (10-49),Southeast,Travel Miles 2x,Lookalike Audience,700-749,3-7 yrs,2023-11-24,,0,0,2.3,0.0,-1.0,,Not Acquired
144200,Healthcare,Small (10-49),Northeast,Travel Miles 2x,Past Inquiry,800+,1-3 yrs,2024-07-19,,0,0,2.25,0.0,-1.0,,Not Acquired
144201,Education,Small (10-49),Southwest,No Annual Fee,Lookalike Audience,650-699,<1 yr,2023-04-30,,0,0,1.6,0.0,-1.0,,Not Acquired
144202,Hospitality,Medium (50-249),West,Rewards Points 3x,Partner Referral,600-649,7-15 yrs,2024-03-25,,0,0,2.0,0.0,-1.0,,Not Acquired
144203,Construction,Small (10-49),Midwest,Rewards Points 3x,Past Inquiry,650-699,<1 yr,2024-10-24,,0,0,2.14,0.0,-1.0,,Not Acquired
144204,Healthcare,Small (10-49),Northeast,No Annual Fee,Cold List,650-699,7-15 yrs,2024-09-19,,0,0,1.65,0.0,-1.0,,Not Acquired
144205,Hospitality,Micro (1-9),West,Travel Miles 2x,Cold List,650-699,7-15 yrs,2023-04-12,,0,0,2.35,0.0,-1.0,,Not Acquired
144206,Logistics,Small (10-49),Northeast,Cash Back 2%,Past Inquiry,700-749,7-15 yrs,2024-11-13,,0,0,1.78,0.0,-1.0,,Not Acquired
144207,Healthcare,Small (10-49),West,No Annual Fee,Cold List,650-699,1-3 yrs,2024-01-18,,0,0,1.62,0.0,-1.0,,Not Acquired
144208,Hospitality,Large (250+),Southeast,Travel Miles 2x,Past Inquiry,650-699,3-7 yrs,2024-04-29,,0,0,2.24,0.0,-1.0,,Not Acquired
144209,Healthcare,Micro (1-9),Northeast,0% Intro APR,Cold List,700-749,15+ yrs,2024-07-15,,0,0,1.91,0.0,-1.0,,Not Acquired
144210,Logistics,Micro (1-9),Southeast,Rewards Points 3x,Cold List,750-799,7-15 yrs,2023-06-24,,0,0,2.13,0.0,-1.0,,Not Acquired
144211,Retail,Micro (1-9),West,Travel Miles 2x,Cold List,650-699,15+ yrs,2024-08-02,,0,0,2.3,0.0,-1.0,,Not Acquired
144212,Retail,Medium (50-249),Midwest,Cash Back 2%,Past Inquiry,800+,3-7 yrs,2023-03-02,,0,0,1.71,0.0,-1.0,,Not Acquired
144213,Healthcare,Small (10-49),West,Cash Back 2%,Cold List,650-699,3-7 yrs,2024-12-21,,0,0,1.79,0.0,-1.0,,Not Acquired
144214,Retail,Small (10-49),Northeast,0% Intro APR,Partner Referral,750-799,<1 yr,2023-12-04,,0,0,1.97,0.0,-1.0,,Not Acquired
144215,Manufacturing,Micro (1-9),Southwest,Cash Back 2%,Lookalike Audience,650-699,1-3 yrs,2023-07-01,,0,0,1.74,0.0,-1.0,,Not Acquired
144216,Logistics,Micro (1-9),Northeast,Travel Miles 2x,Cold List,650-699,3-7 yrs,2023-11-08,,0,0,2.28,0.0,-1.0,,Not Acquired
144217,Retail,Large (250+),Southwest,0% Intro APR,Lookalike Audience,750-799,1-3 yrs,2024-08-29,,0,0,2.04,0.0,-1.0,,Not Acquired
144218,Logistics,Medium (50-249),Northeast,Rewards Points 3x,Partner Referral,600-649,15+ yrs,2023-07-02,,0,0,2.12,0.0,-1.0,,Not Acquired
144219,Manufacturing,Medium (50-249),Southeast,Travel Miles 2x,Lookalike Audience,750-799,1-3 yrs,2023-06-24,,0,0,2.16,0.0,-1.0,,Not Acquired
144220,Construction,Micro (1-9),Southwest,Rewards Points 3x,Partner Referral,750-799,3-7 yrs,2023-03-29,,0,0,2.19,0.0,-1.0,,Not Acquired
144221,Manufacturing,Micro (1-9),West,Cash Back 2%,Cold List,650-699,15+ yrs,2024-08-21,,0,0,1.83,0.0,-1.0,,Not Acquired
144222,Finance,Large (250+),West,Rewards Points 3x,Past Inquiry,600-649,7-15 yrs,2023-04-29,,0,0,2.06,0.0,-1.0,,Not Acquired
144223,Real Estate,Medium (50-249),Midwest,No Annual Fee,Cold List,700-749,3-7 yrs,2024-10-20,,0,0,1.69,0.0,-1.0,,Not Acquired
144224,Manufacturing,Micro (1-9),Midwest,Travel Miles 2x,Cold List,750-799,7-15 yrs,2024-12-03,,0,0,2.14,0.0,-1.0,,Not Acquired
144225,Logistics,Small (10-49),West,Rewards Points 3x,Cold List,700-749,7-15 yrs,2023-04-16,,0,0,2.11,0.0,-1.0,,Not Acquired
144226,Manufacturing,Small (10-49),Northeast,Rewards Points 3x,Lookalike Audience,700-749,3-7 yrs,2024-10-28,,0,0,2.07,0.0,-1.0,,Not Acquired
144227,Healthcare,Large (250+),Midwest,Travel Miles 2x,Past Inquiry,700-749,7-15 yrs,2023-10-17,,0,0,2.33,0.0,-1.0,,Not Acquired
144228,Real Estate,Micro (1-9),Northeast,Travel Miles 2x,Past Inquiry,700-749,1-3 yrs,2023-06-13,,0,0,2.14,0.0,-1.0,,Not Acquired
144229,Technology,Micro (1-9),Northeast,0% Intro APR,Lookalike Audience,800+,7-15 yrs,2024-08-07,,0,0,1.92,0.0,-1.0,,Not Acquired
144230,Construction,Micro (1-9),Midwest,No Annual Fee,Cold List,650-699,15+ yrs,2024-08-19,,0,0,1.64,0.0,-1.0,,Not Acquired
144231,Construction,Micro (1-9),Southwest,0% Intro APR,Past Inquiry,800+,15+ yrs,2024-09-14,,0,0,1.98,0.0,-1.0,,Not Acquired
144232,Manufacturing,Micro (1-9),Southeast,No Annual Fee,Lookalike Audience,700-749,3-7 yrs,2023-10-04,,0,0,1.71,0.0,-1.0,,Not Acquired
144233,Manufacturing,Micro (1-9),West,Rewards Points 3x,Lookalike Audience,700-749,7-15 yrs,2024-05-30,,0,0,2.18,0.0,-1.0,,Not Acquired
144234,Construction,Small (10-49),Midwest,Travel Miles 2x,Lookalike Audience,700-749,7-15 yrs,2023-04-26,,0,0,2.28,0.0,-1.0,,Not Acquired
144235,Hospitality,Medium (50-249),West,Rewards Points 3x,Past Inquiry,800+,7-15 yrs,2023-10-25,,0,0,2.07,0.0,-1.0,,Not Acquired
144236,Manufacturing,Small (10-49),Midwest,0% Intro APR,Lookalike Audience,750-799,7-15 yrs,2023-04-23,,0,0,2.04,0.0,-1.0,,Not Acquired
144237,Education,Micro (1-9),Midwest,Travel Miles 2x,Lookalike Audience,750-799,7-15 yrs,2023-10-19,,0,0,2.23,0.0,-1.0,,Not Acquired
144238,Construction,Micro (1-9),Southwest,Rewards Points 3x,Partner Referral,650-699,7-15 yrs,2023-01-08,,0,0,2.18,0.0,-1.0,,Not Acquired
144239,Technology,Micro (1-9),Southwest,Travel Miles 2x,Past Inquiry,650-699,3-7 yrs,2023-03-28,,0,0,2.18,0.0,-1.0,,Not Acquired
144240,Finance,Medium (50-249),Southeast,0% Intro APR,Cold List,650-699,3-7 yrs,2023-08-10,,0,0,2.01,0.0,-1.0,,Not Acquired
